hipparcos_id,ra_deg,dec_deg,mag,hp_mag
600,1.81932156,-27.39777671,8.52,8.685
601,1.82562407,20.96559686,9.14,9.1243
602,1.82613791,-17.38703091,6.2,6.2536
603,1.82662501,7.70357193,7.64,7.7436
604,1.83122744,1.66508776,8.95,9.0823
605,1.84185188,-56.83685596,7.48,7.5982
606,1.84336536,-25.35632444,7.06,7.1628
607,1.8436573,26.45088668,7.33,7.4919
608,1.84541621,-11.03336421,8.98,9.1372
609,1.84680813,-11.61292586,8.24,8.3113
610,1.85792748,-77.49416578,8.4,8.5621
611,1.85528978,-40.47958502,8.53,8.6727
612,1.86689653,-56.01154764,7.48,7.5876
613,1.8719299,17.3027365,8.46,8.5765
614,1.88011454,35.74574834,9.29,9.4531
615,1.88037944,24.32121001,8.57,8.6437
616,1.88473811,-23.81894326,8.7,8.8434
617,1.88664566,32.00877867,8.5,8.5965
618,1.89458876,-60.64172798,8.37,8.501
619,1.89656973,31.66904946,6.87,7.0364
620,1.90323012,-86.03877647,7.39,7.3925
621,1.90241974,-62.3150771,7.5,7.5704
622,1.90590199,52.77298961,7.56,7.7158
623,1.90593241,53.52653762,8.37,8.4573
624,1.90586316,-45.11929791,8.19,8.3275
625,1.90699001,40.07851988,7.39,7.5541
626,1.9080893,40.14799606,6.73,6.8949
627,1.91294554,-66.89539337,8.66,8.8127
628,1.91669906,1.09425751,8.25,8.2875
629,1.91744251,-7.92129461,8.47,8.632
630,1.91877921,39.03491269,8.01,8.1159
631,1.9204896,-65.93227465,6.83,6.9943
632,1.92073613,-56.24955105,9.06,9.2287
633,1.92754139,-46.54467282,8.79,8.9599
634,1.92958608,37.18548222,7.44,7.5464
635,1.93373154,-2.54868603,6.43,6.3985
636,1.94523211,-22.50847536,5.93,5.9806
637,1.94918127,-5.48598733,8.85,9.0114
638,1.95053951,21.74565089,9.86,9.9327
639,1.95164395,-11.12904565,8.55,8.7148
640,1.9624562,38.72179043,7.66,7.7247
641,1.96614949,55.57701917,7.82,7.9494
642,1.97130704,-4.85488877,9.08,9.1892
643,1.97791408,-42.15385075,10.1,10.2299
644,1.97877212,-51.25786513,8.21,8.3779
645,1.99660035,-14.22671107,8.85,8.9845
646,1.9972664,-18.68470813,7.58,7.7416
647,1.99715417,-78.21097491,7.79,7.9259
648,2.00147229,-78.59876124,7.18,7.231
649,2.00105148,-7.54477319,7.85,7.9536
650,2.00316567,29.8375067,7.54,7.6315
651,2.00331229,-39.61207481,9.72,9.82
652,2.00721962,31.39121905,7.12,7.1844
653,2.00786736,-30.03169026,9.77,9.8503
654,2.00852219,-45.3821381,8.84,9.0037
655,2.01465531,-33.52933373,5.67,5.8385
656,2.01924676,53.79639633,8.15,8.2746
657,2.02089999,-29.41637417,9.61,9.7784
658,2.02420899,4.92733415,8.19,8.3562
659,2.03986602,31.37900368,7.27,7.3325
660,2.04168041,71.15948836,8.51,8.573
661,2.04884251,-59.06308264,8.36,8.5324
662,2.04986857,-70.05583209,8.74,8.9069
663,2.0497639,-38.28106834,10.0,10.1257
664,2.05038305,-2.44769889,6.18,6.3245
665,2.05484356,-43.64669262,10.26,10.4294
666,2.05676985,-49.72183612,10.16,10.2499
667,2.05695073,29.73233207,8.31,8.478
668,2.06109222,42.22343497,8.58,8.742
669,2.06820893,-14.82446591,7.04,7.17
670,2.07060966,34.4952663,8.81,8.8855
671,2.07313617,-8.8240253,5.99,6.1569
673,2.07755783,-32.70083943,8.22,8.3826
674,2.08770644,-42.9436555,9.86,9.9915
675,2.09220843,3.44072775,8.0,8.1624
676,2.09403625,21.92431251,9.4,9.5219
677,2.09653385,29.09082837,2.07,2.0371
678,2.09641149,-19.2240959,9.1,9.2725
679,2.1011178,50.24535176,8.11,8.1525
680,2.10343087,-57.19508662,8.89,9.0563
681,2.10546742,-51.4007592,9.43,9.5373
682,2.10705898,6.61680706,7.59,7.7269
683,2.10850778,41.95798902,8.72,8.7313
684,2.11027958,-44.27363422,9.86,9.9434
685,2.11205628,-53.44318821,9.23,9.3935
686,2.11287956,-30.0685556,9.5,9.6174
687,2.11390126,17.42445466,10.73,10.8784
688,2.11513388,-24.09375141,7.59,7.7081
689,2.11827071,34.93452302,7.41,7.5384
690,2.12406305,-66.51414456,9.26,9.3972
691,2.12551078,52.33640334,7.78,7.8687
692,2.12860227,-6.79215893,7.76,7.874
693,2.13025855,20.26736509,8.94,9.0374
694,2.13131005,11.17153678,8.95,9.047
695,2.13695015,63.20404904,6.41,6.5746
696,2.13953211,-17.57804014,6.11,6.201
697,2.14711158,53.2541087,7.76,7.855
698,2.16158556,-74.23842594,7.38,7.5298
699,2.17092341,36.62742812,6.21,6.3175
700,2.17953436,-2.22257225,7.05,7.2169
701,2.18307218,74.21471182,7.44,7.4463
702,2.18732014,-52.32795038,8.5,8.5955
703,2.19228886,-86.18850379,11.01,11.1117
704,2.19110189,14.14205717,7.84,8.0043
705,2.19740223,86.78789795,8.41,8.5387
706,2.1924315,-34.79438791,7.88,7.982
707,2.19477253,-66.75946508,9.1,9.2675
708,2.19513337,-36.74408186,8.65,8.7523
709,2.20171309,-47.06066145,7.81,7.9168
710,2.20309424,8.02174857,7.43,7.5171
711,2.20465289,-7.89705912,8.76,8.9233
712,2.20791524,40.84104748,7.58,7.7448
713,2.20792421,-60.26452777,9.55,9.6573
714,2.20832621,40.49456871,6.82,6.9335
715,2.21598892,-25.54780474,10.24,10.3432
716,2.21695364,25.4628516,6.24,6.4099
717,2.21766646,0.69244523,7.31,7.45
718,2.22041587,-42.91821118,10.52,10.6431
719,2.22083704,-35.81902983,9.27,9.4368
720,2.22356267,-22.17950236,7.13,7.1836
721,2.23047854,-26.22362959,9.14,9.3044
722,2.23568501,12.80447189,8.48,8.5949
723,2.23740882,66.45664776,8.57,8.7095
724,2.24674503,-21.20630054,7.21,7.3744
725,2.24799566,34.3679559,9.05,9.1609
726,2.248304,-39.73711337,7.72,7.8539
727,2.24977123,49.85810873,8.03,8.1168
728,2.25065542,28.24755646,6.47,6.5439
729,2.25974242,18.21202521,5.57,5.7323
730,2.2597776,-54.0019627,6.32,6.4622
731,2.26145912,27.65123944,11.65,11.8607
732,2.26106339,-35.09184964,7.78,7.8732
733,2.26154934,9.84996104,8.58,8.722
734,2.26186011,-24.33505465,10.37,10.4567
735,2.26322748,22.66426709,9.23,9.321
736,2.26412843,-59.28059247,9.2,9.3395
737,2.26490408,40.84327719,6.93,7.0929
738,2.2662694,-27.12235263,11.73,11.7931
739,2.26631775,-28.33000825,9.32,9.4502
740,2.26793205,19.92463813,7.11,7.2122
741,2.27350992,-36.65060238,9.79,9.9582
742,2.27673998,-50.60776269,8.21,8.3613
743,2.27906793,-50.01362802,8.42,8.5825
744,2.28568042,-50.16678635,7.05,7.0135
745,2.28833122,-38.28947362,9.26,9.4024
746,2.2920403,59.15021806,2.28,2.3579
747,2.29237519,44.72184552,8.77,8.8693
748,2.2960671,21.05936763,9.25,9.3653
749,2.29783563,-31.47728797,9.3,9.4621
750,2.29831116,44.72277297,10.63,10.7288
751,2.30375149,42.25439281,9.9,10.0182
752,2.30406986,-0.75219793,9.89,10.0187
753,2.31118243,32.4766662,9.33,9.4822
754,2.31514298,25.28231729,7.78,7.9186
755,2.31906335,65.07079884,7.02,7.1836
756,2.32522781,-37.38291479,11.26,11.4004
757,2.32739235,-59.06036318,8.89,9.0568
758,2.32966932,-41.88642519,9.6,9.7051
759,2.33100707,17.53423879,7.07,7.199
760,2.33262135,79.71464134,6.01,6.0767
761,2.33758603,-27.9879038,5.42,5.51
762,2.34694789,-41.04420531,9.11,9.2544
763,2.34695374,58.66590146,8.24,8.2559
764,2.34949364,14.41766593,8.97,9.0644
765,2.35224983,-45.74698832,3.88,4.0452
766,2.35250176,0.072093,8.59,8.6986
767,2.36489385,46.38790502,7.17,7.1895
768,2.36659199,19.11569947,7.94,8.0805
769,2.36674707,1.24402511,7.27,7.4367
770,2.36753964,-12.03518155,9.59,9.6961
771,2.37674443,-10.18755008,7.94,8.0799
772,2.37791301,-34.11077209,8.52,8.6555
773,2.37919662,19.55922451,7.59,7.7573
774,2.38422988,-40.64947225,9.17,9.3363
775,2.3920417,-66.02972882,8.08,8.2472
776,2.3955246,-46.3750736,9.8,9.916
777,2.39674725,-21.3818661,8.92,9.0294
778,2.40120634,-51.73705896,9.91,9.9924
779,2.40154167,62.66781117,9.42,9.4783
780,2.40182048,26.68206706,8.84,9.0098
781,2.4021892,51.5669252,10.15,9.8639
782,2.41376604,-56.19178563,8.37,8.5326
783,2.41558773,-32.07892855,9.33,9.4444
784,2.42191436,57.2595865,9.35,9.382
785,2.4221886,-63.58967735,7.4,7.4603
786,2.42337006,-37.31481146,8.35,8.4553
787,2.43155927,-31.82493902,9.53,9.6667
788,2.43212807,-3.67851918,9.59,9.7018
789,2.44298194,36.47378137,10.05,10.155
790,2.45190926,19.3813001,8.48,8.6047
791,2.45189187,-40.89264339,8.57,8.7028
792,2.45274599,-6.84116067,8.43,8.5879
793,2.4582154,53.52665744,8.45,8.6105
794,2.45885382,-33.78868206,8.84,8.9796
795,2.46506366,8.45319693,8.64,8.7732
796,2.46414996,61.5140449,11.18,11.291
797,2.46570669,11.41627113,8.42,8.5101
798,2.46706472,-62.29683683,6.34,6.3956
799,2.46856958,12.7108423,8.36,8.5304
800,2.46840798,51.42303851,7.93,8.0906
801,2.47045498,-50.26778188,8.32,8.4511
802,2.47912588,4.83249245,7.77,7.9364
803,2.47924381,-2.56122935,6.84,6.9503
804,2.48490442,-78.59054091,8.78,8.9458
805,2.48641044,-44.66648664,7.19,7.3583
806,2.48796015,4.16612277,8.5,8.6632
807,2.48945261,8.5770409,8.82,8.9488
808,2.48996353,43.43841924,9.04,9.1566
809,2.49206108,-65.35709712,7.93,8.0984
810,2.49611745,-25.87473655,7.66,7.706
811,2.50216945,-28.48237091,10.07,10.2235
812,2.50683338,44.10967466,9.03,9.1968
813,2.50910232,11.14580907,5.54,5.5212
814,2.50945407,-82.22399741,5.29,5.453
815,2.51101358,-63.29667569,8.13,8.2201
816,2.51334431,-77.48041228,9.08,9.2501
817,2.51326541,46.39035356,7.51,7.5847
818,2.51367098,-8.97418191,7.1,7.183
819,2.51839637,-79.0018392,7.88,7.9853
820,2.51916327,86.0230553,9.4,9.5167
821,2.51983558,33.53943756,9.06,9.1314
822,2.52181651,84.15197218,8.38,8.4634
823,2.52192409,38.41489304,10.65,10.81
824,2.52286752,25.19788588,7.77,7.8382
825,2.52776663,50.80683545,8.5,8.6714
826,2.5280105,47.30683955,8.61,8.7753
827,2.52808507,-28.33779238,10.05,10.1888
828,2.5302977,39.64894093,8.71,8.8509
829,2.53330738,-78.30066024,6.97,7.1179
830,2.53282321,-15.17703287,9.37,9.4628
831,2.53868377,-49.14331189,8.56,8.6781
832,2.54226133,-33.28094427,9.34,9.4841
833,2.5433169,-19.98355503,9.47,9.5876
834,2.54377356,64.64672525,8.11,8.2793
835,2.55428047,25.52675317,8.91,8.9972
836,2.55874824,60.02604914,7.83,7.9902
837,2.56783189,50.88488344,8.95,9.1223
838,2.56856485,52.25514316,7.2,7.1928
839,2.57458108,-70.83688356,9.37,9.4624
840,2.57853859,-5.248517,5.84,6.0071
841,2.58017491,46.07227154,5.01,5.1174
842,2.58572227,-22.76918438,9.81,9.906
843,2.58674388,18.65036398,9.27,9.4083
844,2.58889479,-48.14358099,9.5,9.6005
845,2.59487953,-43.52292059,9.32,9.4395
846,2.59569661,-13.98412855,8.92,9.0559
847,2.59596985,-11.78583358,8.38,8.4939
848,2.60083944,58.4895054,7.74,7.8485
849,2.60385468,-6.03970202,8.6,8.7618
850,2.60694816,-30.47906065,9.49,9.6493
851,2.60951386,-14.45220826,8.35,8.4646
852,2.61150799,28.65292207,7.11,7.0964
853,2.61434,-73.64945268,9.87,9.9846
854,2.61845162,13.59498052,8.98,9.0833
855,2.62084084,51.91238896,7.75,7.8742
856,2.62339176,15.2319285,8.24,8.3504
857,2.62358023,57.16549757,6.74,6.7149
858,2.63506966,33.13088556,6.83,6.9629
859,2.64265064,52.31675624,7.7,7.7548
860,2.64438293,59.67341448,6.7,6.7079
861,2.65280042,-41.1185826,8.67,8.8379
862,2.65641108,-49.281394,9.94,10.0818
863,2.65757328,-63.63430701,8.73,8.8563
864,2.65873057,16.84407827,9.63,9.7355
865,2.65962296,-73.22443406,6.66,6.7436
866,2.66144957,56.05613628,8.29,8.3257
867,2.66293462,12.82027103,8.47,8.5981
868,2.6636239,2.30067288,8.16,8.3296
869,2.6693764,13.22299095,8.97,9.0767
870,2.66971174,2.05549803,7.51,7.6161
871,2.67528725,54.89149463,8.97,9.1126
872,2.6769135,-54.40037493,8.55,8.6847
873,2.67810586,-12.57980377,5.84,6.0159
874,2.68806968,58.01831634,7.85,7.8907
875,2.69076055,-38.76885939,8.68,8.81
876,2.69316001,58.76951983,8.27,8.3216
877,2.69311043,55.34282754,8.05,8.2088
878,2.69357156,-21.9335699,7.68,7.8522
879,2.69464881,-73.50742418,9.4,9.5227
880,2.6950982,37.47386203,7.77,7.8642
881,2.69516825,-34.86071209,6.89,7.0479
882,2.69663415,32.24257292,7.55,7.2108
883,2.69754965,-57.48628505,8.27,8.3842
884,2.70055512,51.17784929,8.16,8.2695
885,2.70138861,49.0107582,8.07,8.0789
886,2.70202106,30.68565528,7.91,7.9217
887,2.72283988,-13.90281575,7.71,7.8757
888,2.7249663,-31.21515671,10.16,10.3024
889,2.73299814,48.11040495,8.41,8.5302
890,2.73344988,64.96318414,9.64,9.7696
891,2.7332922,-42.25160366,8.88,9.0489
892,2.73712259,-2.07451168,7.93,8.0934
893,2.74149816,-18.57284251,7.78,7.671
894,2.74225791,52.44279028,8.9,9.0139
895,2.75589353,29.55052281,8.55,8.646
896,2.76524983,13.75051083,9.15,9.2521
897,2.76858816,-5.78399457,10.86,10.9142
898,2.76870151,5.20868111,11.55,11.6507
899,2.7687239,-10.87786548,9.08,9.2543
900,2.77350343,4.13310747,7.44,7.6034
901,2.77875299,26.33796424,10.35,10.4591
902,2.78289634,57.58791457,6.68,6.8469
903,2.78668671,-87.41423772,8.85,8.9812
904,2.78769532,-7.37619859,8.9,9.001
905,2.78892654,49.54666668,8.24,8.3008
906,2.79012744,-3.32135948,6.74,6.9117
907,2.80966349,6.18052793,10.75,10.8917
908,2.81146723,10.6360354,8.44,8.5955
909,2.81532976,7.94816068,7.69,7.8542
910,2.81628367,-15.46732273,4.89,5.0025
911,2.82272516,-20.72529838,11.8,11.7583
912,2.82287754,-29.64051888,8.88,9.0494
913,2.82432032,-40.37268551,7.7,7.8624
914,2.82543299,-32.80041489,8.6,8.7338
915,2.83158472,-32.40387885,8.44,8.4899
916,2.83702714,58.34986179,9.5,9.6048
917,2.84058579,50.84310476,9.03,9.1733
918,2.84178402,74.48458025,7.15,7.318
919,2.84289808,30.44948944,7.95,8.0865
920,2.85187761,23.81814756,8.23,8.3525
921,2.8518872,-8.35911941,9.81,9.9281
922,2.87203132,-18.70689291,8.48,8.5848
923,2.87258489,35.93108789,9.33,9.5176
924,2.87859233,-49.62920976,8.97,9.1157
925,2.87910549,-1.12332461,8.08,8.2515
926,2.87971214,40.39896596,7.47,7.5854
927,2.88096143,-55.74966089,8.34,8.4329
928,2.88140024,-34.46009181,7.75,7.9134
929,2.88657346,-58.90982931,8.34,8.4843
930,2.89340455,-27.79977841,5.41,5.577
931,2.89634241,-3.07799673,7.56,7.6674
932,2.89707761,-18.60067811,6.93,7.0901
933,2.89829543,7.12150987,10.03,10.1849
934,2.89853089,-57.47238663,9.04,9.1794
935,2.89839268,33.68029216,8.69,8.7516
936,2.89868306,-5.06817691,8.32,8.4847
937,2.90160021,-23.63236644,7.85,7.9744
938,2.90304347,-80.17376517,7.21,7.3685
939,2.90334603,-17.96890256,8.98,9.1432
940,2.90477694,58.2118356,7.09,7.1427
941,2.9052727,-72.2754731,8.85,8.9651
942,2.90603578,63.44314207,9.21,9.2643
943,2.90614552,10.32845618,8.61,8.7423
944,2.90859725,-49.65588589,7.91,8.0736
945,2.91222113,55.96148645,7.47,7.475
946,2.91580247,28.22513898,8.65,8.819
947,2.91985394,-9.70277349,8.53,8.6364
948,2.92120678,-39.22964005,9.92,10.0836
949,2.92427031,54.33552182,8.09,8.1629
950,2.9328672,-35.13339602,5.24,5.3425
951,2.93644228,57.27152509,7.06,7.1954
952,2.94074797,27.5102559,8.45,8.5464
953,2.94645754,-33.23382363,8.73,8.8623
954,2.94812433,9.1400071,7.45,7.6109
955,2.95060123,-17.55770018,9.02,9.1426
956,2.95912202,28.42325734,7.51,7.6143
957,2.96013469,66.12634777,7.32,7.3145
958,2.9610456,-54.20984605,8.17,8.3411
959,2.96182176,50.98927924,9.45,9.534
960,2.9619203,-19.7032626,9.72,9.8521
961,2.96256417,-35.54681437,9.34,9.4731
962,2.97473858,-11.16484339,8.75,8.9153
963,2.97800835,-33.0373888,9.32,9.4546
964,2.9781918,-22.81759726,7.91,8.0026
965,2.98072152,-75.47684094,7.49,7.6203
966,2.9838569,-42.17203467,6.53,6.6963
967,2.99596728,48.15237109,6.18,6.3112
968,2.99704544,-0.22969845,8.69,8.7875
969,3.00550014,23.47174033,6.58,6.7432
970,3.00581165,-54.75088612,7.8,7.892
971,3.0060811,28.6067334,7.19,7.2794
972,3.00807415,48.68005369,8.17,8.3409
973,3.01259647,-13.81313733,6.56,6.7264
974,3.01599245,27.09915414,8.73,8.8732
975,3.02160444,-58.52479997,7.62,7.7719
976,3.02287117,-7.08866671,8.66,8.7561
977,3.02534359,-7.70199812,8.96,9.1202
978,3.02532193,39.03890974,8.2,8.357
979,3.02528249,-54.36533686,8.68,8.8387
980,3.02849017,47.49116033,7.36,7.5299
981,3.03354276,53.6239175,6.87,6.9379
982,3.03640433,48.18225835,7.6,7.7598
983,3.04145454,-17.9382176,5.29,5.4056
984,3.0429434,46.77490938,9.12,9.2257
985,3.05385168,-27.7845564,8.25,8.3658
986,3.05769035,39.90157177,7.43,7.5054
987,3.05806897,-15.16459589,8.88,9.0459
988,3.06581408,43.81821245,7.95,7.9354
989,3.06609845,22.55671381,7.69,7.7254
990,3.07200107,-50.70031291,8.94,9.1081
991,3.07628615,-40.64558077,10.58,10.7092
992,3.08222763,-57.5059242,10.05,10.1788
993,3.09223775,-8.70977147,8.88,9.0368
994,3.10531287,-61.60576359,9.0,9.0936
995,3.10993579,45.95960739,8.24,8.3577
996,3.11749199,20.23439935,8.18,8.3201
997,3.12424831,-56.41332534,9.91,10.0277
998,3.12479103,32.20391667,8.88,8.8886
999,3.12549185,14.56369603,8.44,8.5797
1000,3.12556082,-22.06708242,8.73,8.8828
1001,3.12892886,-32.32082446,9.12,9.2299
1002,3.13317666,-52.33337566,9.23,9.3912
1003,3.13675646,-30.85929006,8.66,8.8054
1004,3.13729117,24.63640571,8.88,8.96
1005,3.13814532,-11.69298048,8.14,8.2282
1006,3.13913661,21.71413957,11.67,11.8142
1007,3.14030913,-88.36287523,7.22,7.2376
1008,3.14013684,44.59075805,7.44,7.5641
1009,3.14201617,44.70724776,6.5,6.6694
1010,3.14640295,-36.48600748,10.07,10.2198
1011,3.14910503,44.31628254,7.01,7.1819
1012,3.15309382,-13.61016548,8.15,8.1622
1013,3.16145707,-26.85334224,7.95,8.1121
1014,3.16236783,39.28794874,8.18,8.3247
1015,3.16439381,9.5277735,10.72,10.8396
1016,3.16511157,-59.50786397,9.56,9.6995
1017,3.16599822,-61.31269309,8.51,8.667
1018,3.16787818,-1.22719413,7.22,7.3771
1019,3.16896282,-43.16447347,7.53,7.6947
1020,3.17222039,19.77166301,9.27,9.4192
1021,3.18119089,65.54522771,10.78,10.9143
1022,3.18764205,4.97584487,9.85,9.9853
1023,3.18847297,57.22755967,7.34,7.4436
1024,3.19089976,31.30971645,9.55,9.6393
1025,3.19355565,27.10919675,8.19,8.3402
1026,3.19984746,46.09543742,6.63,6.7235
1027,3.2021228,15.56037232,8.63,8.7784
1028,3.20647413,-31.897681,8.8,8.9363
1029,3.20765729,-47.51351967,9.86,9.9843
1030,3.20935188,37.69366309,6.71,6.6801
1031,3.20991267,-57.91269499,7.22,7.3676
1032,3.22251297,-22.2642976,8.49,8.6007
1033,3.22974648,-3.38151815,7.37,7.4163
1034,3.23213255,-23.67887538,10.51,10.654
1035,3.23695864,35.60720313,8.84,8.9356
1036,3.24686875,66.32206669,10.54,10.7032
1037,3.24858827,29.39292174,8.39,8.5488
1038,3.2501704,12.33095926,8.19,8.2823
1039,3.25145836,55.85901198,7.94,8.0537
1040,3.2518718,2.94967551,8.62,8.7267
1041,3.25429519,72.52195792,10.59,10.6644
1042,3.2549164,62.72809301,7.8,7.9404
1043,3.25751591,49.9265129,7.17,7.2383
1044,3.26092519,-45.17634009,10.74,10.8603
1045,3.26509467,-24.95462649,10.1,10.232
1046,3.26630921,-22.47020935,6.66,6.8271
1047,3.26710298,-23.93908716,9.94,10.0718
1048,3.26791185,35.29166459,7.69,7.8577
1049,3.26924809,37.41863966,7.62,7.7794
1050,3.27097936,5.63141886,11.44,11.5606
1051,3.2747367,20.19040547,8.75,8.8416
1052,3.28519023,84.04424691,9.02,9.128
1053,3.28431056,-7.68257702,7.58,7.746
1054,3.28692567,-22.9354554,9.03,9.1915
1055,3.28763577,20.38241638,10.41,10.5155
1056,3.28971089,-27.81349247,8.17,8.333
1057,3.28963959,16.92165199,6.52,6.6883
1058,3.2915947,-43.06516946,7.57,7.6651
1059,3.29875153,11.72635685,10.01,10.1702
1060,3.29977473,-30.34983217,10.68,10.5844
1061,3.30053119,21.40528206,8.39,8.5555
1062,3.30062558,-5.2420178,8.05,8.2129
1063,3.30266802,62.04092424,6.63,6.6982
1064,3.30454915,20.75280808,9.17,9.3336
1065,3.30692899,-17.18471164,7.55,7.7127
1066,3.30755589,-37.82286522,7.21,7.333
1067,3.30895847,15.1836161,2.83,2.7544
1068,3.31099339,69.32759463,12.49,12.5847
1069,3.3144336,-26.32530822,7.44,7.5919
1070,3.32212809,19.52127367,8.83,9.0007
1071,3.32358139,-23.73251638,7.98,8.0745
1072,3.32615506,-20.61881556,7.45,7.547
1073,3.33060053,8.92988044,7.72,7.7951
1074,3.33145157,-84.99402084,5.78,5.8488
1075,3.3354189,49.72339534,7.32,7.3428
1076,3.34972191,26.98762539,6.24,6.3777
1077,3.35081836,65.61346259,10.24,10.3618
1078,3.35151996,19.07164308,9.86,9.9854
1079,3.3610068,27.04406268,8.72,8.8843
1080,3.36300325,68.24822369,10.88,10.9652
1081,3.3670589,-59.90519938,8.44,8.6063
1082,3.36708643,-0.14768075,10.68,10.8187
1083,3.37179164,-36.82792675,10.77,10.8511
1084,3.37688936,-65.94442655,8.84,9.0045
1085,3.37844849,-40.35838514,9.05,9.1924
1086,3.37889717,41.03572675,5.71,5.7891
1087,3.38492004,0.8470225,9.58,9.7434
1088,3.39177675,-29.57562504,8.58,8.6403
1089,3.40091418,36.17092832,8.2,8.2394
1090,3.4040331,47.1932712,7.98,8.031
1091,3.40438242,-68.19764829,9.22,9.3885
1092,3.4075487,80.66533914,11.14,11.1625
1093,3.41100432,42.94939358,7.26,7.4163
1094,3.41311635,-28.30071315,10.96,11.1026
1095,3.41861215,6.58042158,8.65,8.7514
1096,3.42591832,-26.0221542,5.94,6.0582
1097,3.42681617,-49.19840928,8.99,9.1592
1098,3.42924238,18.63580576,8.08,8.2331
1099,3.43491474,-26.28498313,6.14,6.2668
1100,3.43520905,52.6587301,8.59,8.6281
1101,3.43792965,-48.68413248,6.97,7.0261
1102,3.43924079,-23.21460149,6.86,7.0294
1103,3.44014994,8.19351654,7.41,7.5093
1104,3.44255006,54.46459274,8.73,8.6901
1105,3.44344,64.86484261,8.07,8.1951
1106,3.4439824,-48.43272118,8.54,8.6964
1107,3.44829264,1.38362237,6.79,6.9524
1108,3.45258075,16.58062796,8.96,9.0666
1109,3.45571093,17.91821174,9.08,9.2468
1110,3.45645126,25.55196069,9.48,9.5506
1111,3.45941576,-52.57099731,9.09,9.2236
1112,3.45930659,36.86028928,8.9,9.014
1113,3.47011784,-74.68817235,8.76,8.9026
1114,3.47070038,-56.99978867,7.15,7.2662
1115,3.4816354,-17.54538022,7.39,7.3253
1116,3.48246264,-52.54548896,8.93,9.0631
1117,3.48324093,-9.74249445,8.74,8.9001
1118,3.48410163,59.99934301,6.91,7.0727
1119,3.49998887,-10.95370294,9.42,9.5736
1120,3.50500987,-3.90877794,7.41,7.577
1121,3.50534457,0.86872556,9.22,9.3343
1122,3.50766105,41.9832393,8.79,8.8308
1123,3.50952686,33.20608457,6.22,6.2305
1124,3.5106243,76.02699733,7.17,7.214
1125,3.51181523,44.51203399,8.4,8.4905
1126,3.51691834,-74.91206052,6.97,7.1267
1127,3.51687272,-0.03333785,8.6,8.6896
1128,3.5176128,-11.31111848,8.36,8.5045
1129,3.51746814,-43.18875705,10.11,10.2392
1130,3.52293118,6.87814069,9.23,9.3968
1131,3.52493108,73.39091675,8.25,8.2455
1132,3.52764771,60.72036331,7.7,7.8421
1133,3.5374519,26.25887158,7.0,7.1124
1134,3.54247349,-7.19896194,7.32,7.4366
1135,3.54712714,13.55236481,8.6,8.7647
1136,3.55035653,-26.09743372,10.25,10.3612
1137,3.5544894,35.41805012,8.08,8.1829
1138,3.55500206,-35.80829268,7.84,8.004
1139,3.56007317,55.28323536,7.7,7.8285
1140,3.56129412,-55.06959063,6.66,6.7651
1141,3.56925202,-8.8324871,7.99,8.1628
1142,3.57700155,-68.91865925,8.2,8.2676
1143,3.58007314,52.86097704,7.84,7.854
1144,3.58425771,-27.53107961,7.42,7.5521
1145,3.58517464,-1.18463369,10.2,10.3496
1146,3.58669177,-62.7719786,6.63,6.6978
1147,3.58686007,-21.19639412,6.89,7.0004
1148,3.58886594,60.3416302,8.51,8.6154
1149,3.58950389,4.88585464,9.0,9.0694
1150,3.59327554,76.0221757,7.72,7.8885
1151,3.59303681,-28.93445275,9.42,9.5645
